C1,C2,Z,X,T,P,Y
4.551518088903627,-0.14342321645892908,9.552073821139443,13.314733098402584,66.48087612917266,66.7459832236849,133.31003850601212
4.57833056269084,-0.03265590374030994,9.098002612904216,13.917126559083695,64.14387612833698,63.68335270717567,128.57107584920965
9.470854869513921,0.06429487858758168,18.22226886072423,29.77233650187008,131.06504721758785,130.72686050060537,261.1935745893702
6.618621807862602,0.9468614616461799,15.615328847463774,19.811156666828218,97.9061983002997,97.33017312982304,196.39198082236314
9.961301835024287,-0.7472173084867436,18.02380521036999,28.99779285372521,129.52741324847494,131.444672782979,257.56474382137327
4.006073734158997,-0.8463469915126599,7.291570872161609,10.398531336960366,52.12962607380312,53.59352685997744,103.6050678218459
4.830066806223705,1.2366197421429752,12.885973215680057,15.003248286081366,76.05238877416728,76.6076829641809,150.10568973543675
2.3357484694467052,-0.4626447418812982,4.088350156776915,7.254533533967855,33.14503352675129,34.47034252401903,67.8486935704654
3.3808663958208554,-1.2630353535770662,2.644570280233752,9.496691014200268,35.44712984754808,36.24559118652596,70.66271020115086
8.803826297325003,-0.48512994209987004,16.262731524236532,27.437493017682307,121.20338495289637,121.38465611241043,244.57365394060906
3.955931420316487,-0.3300527352440008,8.437101384164563,11.44601739656183,59.96155762699229,58.45598628597261,120.72606518050407
8.838562600288919,1.554962727725765,23.106305965175565,26.38104370904196,140.1672907385438,139.90512681841867,280.78267969043867
2.513275478640219,0.9248262123767372,6.559730321669694,7.523162302622714,46.54606148095444,46.211023588936094,92.50589526762789
2.8930619318534463,1.1475206166322423,8.656210689792028,8.328233053422252,50.44865849889221,49.31558332580005,99.85096696209699
4.317537557953158,0.819973642346786,12.351217387388033,13.188477739609045,73.37117147981768,71.88500920521106,147.2653145335323
4.872500156641644,0.9462436716153141,12.725609370757725,15.769015615857933,79.76479965196962,80.25751899853665,159.45808529466626
6.846174584900259,-0.6880821265803181,10.4792626704437,19.396041856582354,81.73302509879392,82.05752942116473,162.12677988210254
5.901540834372532,-0.19860215535348436,10.388322757710888,18.193142641591603,75.76980497201549,74.60240799194789,150.02275152752267
4.167369485311944,-0.9899153130235488,6.068486554264414,12.674267125542274,53.69186796315605,52.94598945671986,106.42503219716852
4.733368386963788,-0.21048803053703335,9.829682963534106,14.35386899043607,66.35902407101602,67.52024634417019,134.53901536729828
4.3618741604306,0.684104990934741,10.793918595147598,13.95746705116589,70.59022028513651,69.71252377161996,143.39371848828432
3.1706925293485404,0.1345832848122468,9.220448714069924,9.56137501326278,60.186330317209844,60.357129221143644,120.5776497817286
3.224074126796757,1.3114808189602951,11.206743073930038,10.152451642295972,62.1305164405174,61.94073814094941,124.40997567727608
7.05576778286682,-1.1414157922272192,10.44380711941908,21.883167978171606,88.54307310872342,89.04943657978548,176.74982584561732
1.3436701441457202,0.5002383506982397,3.3723492922868155,3.5266452320565533,26.327305256737837,25.471197604081407,51.72012516516617
8.23471739489011,-1.248302801869318,11.749642079533224,25.003335645484125,100.05089750838985,100.14098098592996,201.47697407438696
4.314011548795536,0.09417646917364228,9.245973825592369,12.691247039175975,64.01939547980919,64.18811805715507,129.91236735351552
3.4549827872156795,0.7403334225564788,8.642188797187389,10.232266581927142,55.12127747525597,55.35145828148519,109.34913586467266
6.479518581394538,-0.21450256682421923,13.989273216299845,19.116494347705284,92.21657097558217,92.29564483354478,184.35030357273973
7.970433168294234,0.5511266040869559,19.060557951767194,24.38237990897959,117.99684579717933,118.34145511777345,235.5438252936485
7.235264883207915,-0.9597323348329341,12.224399309414254,21.787439358641997,95.1754315465135,97.3672018785643,189.930624018162
6.003704098719782,-1.663689978196383,5.837342089893519,18.40565633047602,62.84405971612419,65.40535749289529,126.87402768767825
7.173726979443671,0.5570296224878031,15.346323953798349,21.503663575435265,104.16220266847365,103.52298652768694,207.01244379158118
1.567004845712268,1.7440102340757326,9.621717919392834,3.0968935246664793,39.818548883733236,37.500305903380735,80.10356745840278
3.9563389170237038,-0.9960449401698921,4.3614768137426285,11.90038516717082,48.766754240746536,49.36224954146851,98.26174658879894
3.177659879950311,1.2221941801067953,11.144044034140531,9.59651759500775,61.09519211996304,61.281444579864306,122.04823306632426
7.44927746243035,0.04342340881641101,15.503429074344696,22.59042832444451,102.6766839580873,103.73772581727087,206.24643574316136
4.233043962152227,-1.335691521693076,4.510731244038412,12.105402692770937,49.13464036996861,49.41952626968393,98.41693258047466
6.690813113564111,-1.1315053013521625,9.284277510136295,18.87696962402682,80.15511996217819,80.21372390170391,161.52736984551248
6.071713884977276,0.015784773360650053,12.096538246511752,18.839748299826105,85.16466792795767,86.29357452383489,168.80713055098948
3.275386127672638,-0.40446228792410366,5.527033346447864,9.552551826483745,46.40281091734158,47.67159150575542,92.4568465736763
3.826083580047431,-1.312912976758239,4.745967128121267,11.649494787827289,42.79280555072711,41.40624549194611,85.51379795860319
